,eMolecules SKU,predicted pKas,"pKas in [3,11]","pKa count in [3,11]",pKas closer than 1 unit,canonical isomeric SMILES
178,166812110,"[-0.382, 4.802, 13.462]",[4.802],1.0,False,c1ccc(cc1)COc2cccc(c2)c3cc(on3)N
179,96509395,"[3.711, 13.045]",[3.711],1.0,False,c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)N
180,166829526,"[-1.965, 0.152, 4.538, 13.494]",[4.538],1.0,False,c1cc(ccc1NC(=O)c2cc(cc(c2O)Cl)Cl)Br
181,137779672,"[-0.128, 0.482, 2.188, 4.113, 11.2, 14.166]",[4.113],1.0,False,CC(C)(C)c1cc(n(n1)c2ccccc2)NC(=O)Nc3ccccc3Cl
182,112051677,"[3.48, 8.305]","[3.48, 8.305]",2.0,False,CCN(CC)c1ccc(c(c1)O)C=O
183,103561637,"[-1.75, 0.76, 5.693, 13.511, 16.548]",[5.693],1.0,False,Cc1ccc(c(c1)C)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
184,103581158,"[0.942, 4.294, 13.146, 16.055]",[4.294],1.0,False,c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCO
185,147085808,"[-2.617, 2.836, 4.875, 13.616]",[4.875],1.0,False,CCN(CC)C(=O)Nc1cccc(n1)OCC
186,166146472,[5.407],[5.407],1.0,False,c1cc(ccc1c2cn3c(n2)SCC3)Br
187,177346035,"[-1.27, -0.494, 3.904, 9.842, 12.95]","[3.904, 9.842]",2.0,False,c1ccc(cc1)Oc2ccc(cc2)c3c4c(ncnc4[nH]n3)N
188,166195289,"[0.192, 2.134, 9.045]",[9.045],1.0,False,c1ccc(cc1)CC(=O)Nc2nc3ccccc3s2
189,166217208,[5.74],[5.74],1.0,False,c1ccc(cc1)n2cnc3c2cccc3
190,103518716,"[2.023, 6.064, 8.102, 14.754]","[6.064, 8.102]",2.0,False,c1ccc2c(c1)N(c3cc(ccc3S2)Cl)CCCN4CCN(CC4)CCO
191,127409661,"[-1.608, 0.457, 3.279, 10.475, 13.274]","[3.279, 10.475]",2.0,False,Cn1c2c(cn1)c(ncn2)NCc3ccc(cc3)O
192,146747902,"[-0.977, -0.943, -0.719, 0.9, 8.46, 12.676]",[8.46],1.0,False,c1ccc(cc1)C(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3
193,103864832,"[1.152, 4.231, 11.29, 11.964, 13.651]",[4.231],1.0,False,c1cc(cc(c1)Nc2c3c([nH]cn3)nc(n2)N)C(F)(F)F
194,113027585,[9.986],[9.986],1.0,False,COc1ccc(cc1OC)C[C@H]2COC(=O)[C@@H]2Cc3ccc(c(c3)OC)O
195,146747908,"[-1.032, -0.943, -0.719, 0.768, 8.46, 12.58]",[8.46],1.0,False,c1ccc(c(c1)c2c(=O)[nH]c3ccccc3n2)NC(=O)c4ccc(cc4)F
196,151194118,"[0.303, 2.595, 5.419, 12.828, 14.078, 14.972]",[5.419],1.0,False,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
197,113034759,"[5.862, 13.821]",[5.862],1.0,False,COc1cc2c(cc1OC)ncnc2NCc3ccc(cc3)F
198,150930414,"[0.122, 0.934, 9.839]",[9.839],1.0,False,c1ccc(cc1)Cc2cnc(s2)NC(=O)c3cccs3
199,103847436,"[7.368, 15.753]",[7.368],1.0,False,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4
200,163663303,"[0.366, 7.521, 9.629, 14.905]","[7.521, 9.629]",2.0,False,CN(C)C1CCN(CC1)c2ccc(nc2)N
201,167132688,"[3.892, 12.676, 16.028]",[3.892],1.0,False,Cc1cccc(c1)Nc2c(cnc(n2)Nc3cccc(c3)C)F
202,129155603,"[-0.456, -0.185, 3.566, 11.534, 14.625]",[3.566],1.0,False,Cc1ccc(cc1)C(=O)c2c(nc(s2)Nc3ccccc3)N
203,162105876,"[3.032, 4.368]","[3.032, 4.368]",2.0,False,c1ccc2c(c1)c3cccc(c3s2)c4ccc(c(n4)N5CCOCC5)C(=O)O
204,150897173,"[0.171, 2.089, 9.2]",[9.2],1.0,False,COc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3Cl
205,163784214,"[-1.013, -0.325, 4.57, 9.376, 11.488]","[4.57, 9.376]",2.0,False,c1cc(c(cc1c2csc(n2)CN3CCOCC3)O)O
206,146654743,"[-1.379, 2.77, 3.493, 10.762, 13.846]","[3.493, 10.762]",2.0,False,c1ccc2c(c1)c(c(o2)C(=O)Nc3ccc(cc3)OC(F)(F)F)N
207,146850328,"[0.036, 2.5, 3.166, 11.504]",[3.166],1.0,False,CCNC(=O)Nc1nc(c(s1)C)c2ccc(cc2)OC
208,103528879,"[2.093, 6.049]",[6.049],1.0,False,CCn1cc(c(=O)c2c1cc(c(c2)F)F)C(=O)O
209,146227741,"[-0.22, 4.874, 12.171, 14.333]",[4.874],1.0,False,CCOC(=O)c1ccc2c(c1)c(c(cn2)C(=O)OCC)Nc3ccc(cc3)NC(=O)C
210,146683422,"[-0.3, 5.987, 15.926]",[5.987],1.0,False,Cn1c2c(c(ccn2)Nc3ccc(cc3F)F)c(=O)n(c1=O)C
211,158828342,"[-2.536, -1.319, 4.905, 9.042, 12.833]","[4.905, 9.042]",2.0,False,Cc1cccc(n1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O
212,146188834,"[5.005, 11.252]",[5.005],1.0,False,c1ccc(c(c1)OCCSc2[nH]c3cc(ccc3n2)Br)F
213,108370472,"[-0.417, -0.375, 7.202]",[7.202],1.0,False,c1cc(cc(c1)F)CSc2nnc(s2)NC(=O)c3ccc(cc3)F
214,100431401,"[-1.995, 3.686, 13.665]",[3.686],1.0,False,CC(C)CN(CC(C)C)S(=O)(=O)c1ccc2c(c1)C(=C(C)C)C(=O)N2
215,151108738,[5.192],[5.192],1.0,False,CCOc1ccc2c(c1)sc3n2cc(n3)c4ccc(cc4)c5ccccc5
216,108366387,"[0.122, 0.934, 9.839]",[9.839],1.0,False,COc1ccc(cc1)Cc2cnc(s2)NC(=O)c3cccs3
217,154988087,"[-1.314, 4.05, 13.051]",[4.05],1.0,False,c1ccc(cc1)Oc2ccc(cc2)Nc3c4ccccc4ncn3
218,146209340,"[4.144, 5.362, 8.444]","[4.144, 5.362, 8.444]",3.0,False,c1cc2ccc(nc2c(c1)O)/C=C/c3ccc(cc3)C(=O)O
219,146071106,"[6.998, 12.616]",[6.998],1.0,False,Cc1cccc2c1nc([nH]2)c3ccccc3
220,150873669,[6.972],[6.972],1.0,False,CCCN1CCN(CC1)C(=O)c2cccc(c2)S(=O)(=O)N(C)c3cccc(c3)Cl
221,189647433,"[2.64, 4.229]",[4.229],1.0,False,CCOc1ccccc1N2CCN(CC2)S(=O)(=O)c3cccc4c3ccnc4
222,167005047,"[-2.344, 6.576]",[6.576],1.0,False,CN(Cc1ccccc1)C(=O)c2ccc(cc2)NS(=O)(=O)c3cccs3
223,103693909,"[-2.469, 1.009, 2.508, 10.208, 15.706]",[10.208],1.0,False,Cn1c2c(c(=O)[nH]c1=O)n3cc(n(c3n2)CCCCO)c4ccccc4
224,163731030,"[5.82, 8.709]","[5.82, 8.709]",2.0,False,c1ccc2c(c1)ncn2c3ccc(cc3)O
225,103779928,"[-0.043, 0.0, 6.03]",[6.03],1.0,False,c1ccc(cc1)Cc2nnc(s2)NC(=O)c3ccco3
226,166455897,"[-0.264, 2.715, 7.285, 14.608, 15.339]",[7.285],1.0,False,c1cc(ccc1CN2CCOCC2)NC(=O)NC3CCCCC3
227,146749370,"[-2.367, -1.532, -1.181, -0.574, 8.39, 12.796]",[8.39],1.0,False,c1ccc2c(c1)[nH]c(=O)c(n2)c3cc(ccc3NC(=O)c4cccs4)Br
228,166823306,"[0.122, 0.934, 9.855]",[9.855],1.0,False,c1cc(sc1)C(=O)Nc2ncc(s2)Cc3ccc(cc3)Cl
229,166358629,"[-2.201, 3.399, 16.84]",[3.399],1.0,False,c1ccc(c(c1)CC(=O)OCC(=O)O)Nc2c(cccc2Cl)Cl
230,166115259,"[-0.797, 4.473]",[4.473],1.0,False,c12c(c(c(c(c1Cl)Cl)Cl)Cl)nn[nH]2
231,146582116,"[3.158, 13.733]",[3.158],1.0,False,CC(C)c1ccc(cc1)/C=C\2/c3ccccc3NC2=O
232,146303590,"[-1.53, 0.037, 0.071, 5.689, 13.658, 14.829, 15.937]",[5.689],1.0,False,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO
233,146303592,"[-1.75, 0.037, 5.689, 13.511, 14.829]",[5.689],1.0,False,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)N
234,129106364,"[1.444, 3.906, 6.907, 15.127]","[3.906, 6.907]",2.0,False,COc1ccc(cc1)Nc2c(nc3n2ccnc3)c4ccc(cc4)N5CCOCC5
235,146303594,"[0.037, 5.689, 14.829]",[5.689],1.0,False,COC(=O)c1ccc(cc1)c2c3ccccc3c(nn2)Nc4ccc(cc4)OC(F)(F)Cl
236,163716715,"[-0.532, 3.987, 12.722]",[3.987],1.0,False,c1cc2cnc(nc2nc1)N
237,103514733,"[4.65, 15.372]",[4.65],1.0,False,c1cc2cc[nH]c2nc1
238,99999344,"[3.735, 8.918, 12.909]","[3.735, 8.918]",2.0,False,c1ccc2c(c1)c(nc(n2)c3ccccc3O)Nc4ccc(cc4)Cl
239,129116264,[3.271],[3.271],1.0,False,c1ccc(cc1)c2csc3c2c(ncn3)N4CCc5ccccc5C4
240,150042226,"[3.397, 5.941, 12.7]","[3.397, 5.941]",2.0,False,c1cc(cnc1)C(=O)NCc2ccc(cc2)n3ccnc3
241,166183541,"[-1.464, 3.34, 11.421, 14.399]",[3.34],1.0,False,c1cc(cnc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
242,155299446,"[0.047, 0.754, 9.987]",[9.987],1.0,False,COc1ccc-2c(c1)Cc3c2nc(s3)NC(=O)c4cccs4
243,151975545,"[0.134, 1.606, 9.13]",[9.13],1.0,False,c1cc(cc(c1)C(F)(F)F)Cc2cnc(s2)NC(=O)c3cocn3
244,146101507,[7.172],[7.172],1.0,False,c1cc(cc(c1)C(F)(F)F)/C=C/2\C(=O)NC(=S)S2
245,139331520,"[-0.48, 9.119, 13.292]",[9.119],1.0,False,c1cc2c(cc1O)c3c(o2)C(=O)NCCC3
246,103864999,"[-0.292, 3.77, 10.897, 12.124, 15.543]","[3.77, 10.897]",2.0,False,c1cc2c(cc1Nc3c4c([nH]cn4)nc(n3)Nc5ccc6c(c5)OCCO6)OCCO2
247,163762454,[4.371],[4.371],1.0,False,c1ccc(cc1)c2cc(nc3c2cccc3)N4CCOCC4
248,127371713,"[-0.618, 3.836, 9.999, 11.932]","[3.836, 9.999]",2.0,False,c1cc(ccc1Nc2c3c([nH]cn3)ncn2)F
249,166349075,"[0.173, 2.089, 9.2]",[9.2],1.0,False,COc1ccc2c(c1)s/c(=N/C(=O)Cc3ccccc3OC)/[nH]2
250,163744876,"[2.128, 4.179, 14.538, 15.6]",[4.179],1.0,False,c1cc(cc(c1)C#N)CNc2ccc3c(c2)CCC(=O)N3
251,157443722,"[-0.618, 3.923, 9.999, 11.932]","[3.923, 9.999]",2.0,False,COC(=O)c1ccc(cc1)Nc2c3c([nH]cn3)ncn2
252,163670401,"[4.092, 8.862]","[4.092, 8.862]",2.0,False,c1cc2cnccc2c(c1)S(=O)(=O)N3CCCNCC3
253,129299084,"[0.084, 1.828, 9.805]",[9.805],1.0,False,Cc1ccc2c(c1)sc(n2)NC(=O)c3ccc(cc3)C(C)(C)C
254,103512718,[8.369],[8.369],1.0,False,CCCCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)I)OCCN(CC)CC)I
255,150897295,"[0.173, 2.089, 9.2]",[9.2],1.0,False,COc1cccc(c1)CC(=O)Nc2nc3ccc(cc3s2)OC
256,166619792,"[0.037, 5.689, 14.829]",[5.689],1.0,False,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)N5CCOCC5
257,157443730,"[0.875, 3.984, 7.299, 9.598, 13.28]","[3.984, 7.299, 9.598]",3.0,False,c1cn(cn1)CCCNc2c3c([nH]cn3)ncn2
258,151154325,"[0.186, 1.836, 8.672, 14.128]",[8.672],1.0,False,c1ccc(cc1)C(=O)NCC(=O)Nc2nc3ccccc3s2
259,167009561,"[3.158, 7.89, 13.733]","[3.158, 7.89]",2.0,False,c1ccc(c(c1)/C=C\2/c3ccccc3NC2=O)O
260,152154779,"[-0.093, 0.148, 1.252, 8.564, 13.636]",[8.564],1.0,False,Cc1ccc(cc1NS(=O)(=O)C)C(=O)Nc2cccc(c2)c3ncco3
261,166836893,[8.05],[8.05],1.0,False,c1ccc(c(c1)/C=C/2\C(=O)NC(=O)S2)F
262,127475824,"[-1.464, 0.631, 8.534, 13.66]",[8.534],1.0,False,c1cc(cc(c1)C(=O)N)Cc2[nH]c(=O)c3c(n2)ccs3
263,163662501,"[2.728, 5.965, 14.126]",[5.965],1.0,False,c1ccc2c(c1)ncn2c3ccc(cc3)N
264,103887527,"[1.012, 1.494, 7.773, 14.1]",[7.773],1.0,False,CN1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br
265,100063163,"[2.05, 9.638]",[9.638],1.0,False,CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl
266,129299118,"[0.209, 2.176, 9.143]",[9.143],1.0,False,Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC
267,151870749,"[-0.09, 1.256, 1.687, 4.788]",[4.788],1.0,False,Cn1cc(cn1)c2nc(cs2)COc3ccc4c(c3)cccn4
268,151934645,"[0.251, 5.226]",[5.226],1.0,False,c1cc(ccc1c2csc(n2)N3CCSCC3)F
269,172347064,"[-2.339, 0.861, 6.133, 14.235, 15.816]",[6.133],1.0,False,c1ccc-2c(c1)CCCc3c2nnc(c3)NCC4(CCOCC4)CO
270,100527231,"[0.171, 2.089, 9.2]",[9.2],1.0,False,COc1ccc(cc1)CC(=O)Nc2nc3ccc(cc3s2)OC
271,166574780,"[-2.522, 1.473, 3.112, 9.929, 15.008]","[3.112, 9.929]",2.0,False,COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3
272,158828872,"[-2.536, -1.319, 4.952, 9.042, 12.833]","[4.952, 9.042]",2.0,False,Cc1ccnc(c1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O
273,166260423,"[1.921, 7.325]",[7.325],1.0,False,c12c(c(c(c(c1Cl)Cl)Cl)Cl)nc([nH]2)Cl
274,166641783,"[4.646, 9.82, 12.152]","[4.646, 9.82]",2.0,False,c1cc(ccc1c2[nH]c(c(n2)c3ccc(cc3)Br)c4ccc(cc4)Br)O
275,127367970,"[-0.128, 0.482, 2.303, 4.113, 11.752, 14.703]",[4.113],1.0,False,Cc1ccc(cc1)NC(=O)Nc2cc(nn2c3ccccc3)C(C)(C)C
276,150020820,"[3.158, 8.044, 13.733]","[3.158, 8.044]",2.0,False,c1ccc2c(c1)/C(=C/c3ccc(cc3)O)/C(=O)N2
277,166444494,"[-0.958, -0.945, 2.235, 3.417, 11.518, 14.004]",[3.417],1.0,False,CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl
278,163684056,"[-0.578, 5.135, 7.5, 10.189, 16.618]","[5.135, 7.5, 10.189]",3.0,False,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C
279,157444826,"[0.739, 4.15]",[4.15],1.0,False,Cc1ccc(cn1)c2c(cc(cn2)Cl)c3ccc(cc3)S(=O)(=O)C
280,151687899,"[-0.16, 1.097, 2.386, 4.501, 12.155]",[4.501],1.0,False,CC(C)(C)c1cc(n(n1)c2ccccc2)NC(=O)NCc3ccsc3
281,103678685,"[3.892, 12.676, 16.43]",[3.892],1.0,False,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F
282,166678238,"[0.371, 9.786, 14.244]",[9.786],1.0,False,c1cc(cc(c1)Br)CNC(=O)c2ccc[nH]c2=O
283,177271519,"[1.555, 6.069, 8.134, 14.754]","[6.069, 8.134]",2.0,False,c1ccc2c(c1)N(c3cc(ccc3S2)C(F)(F)F)CCCN4CCN(CC4)CCO
284,103565027,"[-1.75, 0.819, 5.656, 13.511, 15.342]",[5.656],1.0,False,Cc1cccc(c1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
285,139216614,"[-0.106, 1.186, 2.261, 3.551, 6.338, 10.666, 13.274]","[3.551, 6.338, 10.666]",3.0,False,c1cc(cc(c1)NC(=O)c2c(csn2)NCc3ccncc3)C(F)(F)F
286,151308007,"[0.665, 0.829, 8.398, 12.248, 13.452]",[8.398],1.0,False,CSc1ccc(cc1)NC(=O)c2c3ccccc3[nH]n2
287,103711464,"[2.0, 3.482, 7.938, 14.086]","[3.482, 7.938]",2.0,False,CN1CCN(CC1)c2ccc(cc2)NC(=O)c3ccc(o3)c4ccc(cc4)Br
288,151969514,[8.092],[8.092],1.0,False,CCOc1ccc(cc1)S(=O)(=O)N2CCN(Cc3c2cccc3)C
289,146116331,[6.956],[6.956],1.0,False,c1cc(c(cc1/C=C\2/C(=O)NC(=S)S2)Br)F
290,152199916,"[2.72, 4.928, 8.934, 12.907]","[4.928, 8.934]",2.0,False,CC(C)N(CCN(C)C)C(=O)Nc1ccc(nn1)c2ccccc2
291,103821799,"[-0.48, 0.095, 9.316, 13.772]",[9.316],1.0,False,CCOc1ccc(c(c1)O)c2c(c[nH]n2)c3ccccc3
292,103509727,"[-0.84, 3.743, 5.845, 11.338]","[3.743, 5.845]",2.0,False,Cn1c2ccccc2c(c(c1=O)c3[nH]c4ccccc4n3)O
293,151206651,"[0.112, 2.148, 7.22]",[7.22],1.0,False,c1ccc2c(c1)c(=O)n(c(n2)S)c3ccc(cc3)c4nccs4
294,167133994,"[3.881, 7.205, 12.762]","[3.881, 7.205]",2.0,False,c1ccc(cc1)c2nc3ccccc3c(n2)Nc4ccncc4
295,155014911,"[0.997, 6.325, 11.887]",[6.325],1.0,False,Cn1c2ccccc2nc1Nc3cccc(c3)C(F)(F)F
296,171918241,"[0.294, 3.315, 4.804, 12.204]","[3.315, 4.804]",2.0,False,c1c(cnc2c1c(c[nH]2)c3csc(n3)N)Br
297,166183683,"[3.626, 13.227]",[3.626],1.0,False,c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br
298,103517956,"[-2.982, 2.198, 4.423, 10.789, 14.112]","[4.423, 10.789]",2.0,False,Cc1cc(nc2c1c(c(s2)C(=O)N)N)C
299,151476997,"[-1.859, -0.442, 3.202, 7.879, 12.787]","[3.202, 7.879]",2.0,False,CN1CCN(CC1)c2ccc(cn2)NC(=O)c3c4c(n(n3)c5ccc(cc5)F)CCCCC4
300,141457161,"[1.815, 7.724, 10.201]","[7.724, 10.201]",2.0,False,c1cc(ccc1n2c(c(cn2)C(=O)c3cc(ccc3O)F)N)Cl
301,151791370,"[-0.02, 0.503, 4.949]",[4.949],1.0,False,c1ccnc(c1)CN(c2ccc(cc2)F)C(=O)c3csc(n3)c4ccco4
302,103897868,"[-1.75, -0.618, 3.923, 9.999, 11.932, 13.849]","[3.923, 9.999]",2.0,False,c1cc(ccc1C(=O)N)Nc2c3c([nH]cn3)ncn2
303,166393613,"[-0.417, -0.375, 6.888]",[6.888],1.0,False,c1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl
304,103598862,"[-1.464, 3.098, 13.0, 14.444]",[3.098],1.0,False,COc1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
305,166135572,"[5.124, 13.404]",[5.124],1.0,False,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3
306,103708442,"[-0.525, -0.048, 1.657, 7.25, 14.904, 15.85]",[7.25],1.0,False,c1cc2c(cc1Br)c(c[nH]2)/C=C\3/C(=O)NC(=O)N3
307,137734943,"[-0.22, 6.794, 14.181]",[6.794],1.0,False,CC(=O)Nc1ccc(cc1)Sc2ccnc3c2ccc(c3)Cl
308,166380757,"[5.194, 12.105]",[5.194],1.0,False,COc1cc(cc2c1OCO2)c3[nH]c(c(n3)c4ccccc4)c5cccs5
309,163670822,"[4.261, 9.546, 10.574]","[4.261, 9.546, 10.574]",3.0,False,CCCNCCNS(=O)(=O)c1cccc2c1ccnc2
310,137681703,"[0.129, 2.206, 8.766]",[8.766],1.0,False,c1cc(oc1)C(=O)Nc2ncc(s2)Cc3cc(ccc3Cl)Cl
311,113027880,"[0.539, 3.933, 13.809]",[3.933],1.0,False,Cc1cc(nc2c1c3c(s2)c(ncn3)N)C
312,139216683,"[-2.902, -2.796, -0.815, 1.873, 6.21, 11.161, 12.7]",[6.21],1.0,False,Cn1cnc(c1C(=O)Nc2ccc(cc2)Cl)NCc3ccncc3
313,137738028,"[3.057, 12.828]",[3.057],1.0,False,c1cc(cc(c1)F)Nc2c3ccsc3ncn2
314,166843182,"[-0.618, 3.799, 9.999, 11.788]","[3.799, 9.999]",2.0,False,c1cc(ccc1Nc2c3c(nc[nH]3)ncn2)Cl
315,146729573,"[0.151, 2.037, 9.019]",[9.019],1.0,False,CSc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)F
316,146125107,"[-0.594, 10.827]",[10.827],1.0,False,COc1cc(ccc1O)/C=C/[N+](=O)[O-]
317,103533365,"[-1.464, 3.098, 13.0, 14.444]",[3.098],1.0,False,c1ccc(cc1)/C=C/C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
318,167041147,"[-1.75, -0.158, 1.814, 7.054, 9.355, 13.969]","[7.054, 9.355]",2.0,False,CC(C)(C)c1ccc(cc1)c2nc(c(o2)N)C(=O)N
319,103559817,"[-1.75, 1.662, 5.689, 13.511, 15.733]",[5.689],1.0,False,COc1ccc(cc1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
320,127366720,"[0.665, 0.829, 8.398, 12.248, 13.452]",[8.398],1.0,False,c1ccc(cc1)NC(=O)c2c3ccccc3[nH]n2
321,103856953,"[1.152, 4.231, 11.29, 11.964, 13.613]",[4.231],1.0,False,CCOC(=O)c1cccc(c1)Nc2c3c([nH]cn3)nc(n2)N
322,129301306,"[-0.07, 0.502, 8.396]",[8.396],1.0,False,COc1cc(ccc1C(=O)Nc2nnc(s2)CCc3ccccc3)SC
323,112302458,"[-1.947, 7.834]",[7.834],1.0,False,CCOC(=O)c1c-2c3c(cccc3[nH]c1=O)C(=O)c4c2cccc4
324,100465802,"[-0.036, 1.897, 7.713, 9.646]","[7.713, 9.646]",2.0,False,CC(=O)Nc1nc2ccc(cc2s1)NS(=O)(=O)c3ccc(cc3)Cl
325,166113086,"[-2.806, -0.002, 4.396, 12.79]",[4.396],1.0,False,c1cc(c(cc1NC(=O)c2cc(cc(c2O)Br)Br)Cl)Cl
326,151832385,"[-1.398, 1.314, 8.321, 13.849, 14.39]",[8.321],1.0,False,Cc1ccc(cc1NC(=O)C2CCN(CC2)Cc3ccccc3)C(=O)NC
327,103511880,"[6.336, 13.339, 15.265]",[6.336],1.0,False,CCOC(=O)c1ccc(cc1)Nc2cc(nc(n2)Nc3ccc(cc3)C(=O)OCC)C
328,103565133,"[-1.75, 1.051, 5.693, 13.511, 15.491]",[5.693],1.0,False,Cc1ccc(cc1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
329,151207947,"[9.078, 13.176]",[9.078],1.0,False,CN1CCC(CC1)NC(=O)c2cc(ccc2Br)OC
330,146083665,"[-2.536, 0.353, 3.892, 12.676, 16.935]",[3.892],1.0,False,Cc1ccccc1Nc2c(cnc(n2)Nc3ccccc3C)F
331,103696210,"[-2.982, 2.241, 4.078, 10.823, 14.078]","[4.078, 10.823]",2.0,False,c1c2c(nc3c1c(c(s3)C(=O)N)N)CCCCCC2
332,166436694,"[-2.532, 4.714, 10.167]","[4.714, 10.167]",2.0,False,c1cc(c(c(c1)Cl)Cl)C(=O)Nc2ccncc2
333,166123355,"[5.092, 9.694]","[5.092, 9.694]",2.0,False,c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl
334,145700298,"[-1.67, 9.782, 14.641]",[9.782],1.0,False,CN(C)CCCNC(=O)Cc1cn(c2c1cccc2)CCOC
335,153919335,"[5.564, 13.766]",[5.564],1.0,False,CSc1ccc(cc1)CNc2c3ccccc3ncn2
336,113034090,"[-2.623, 4.267, 13.106]",[4.267],1.0,False,COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC
337,103752189,"[-2.982, -2.013, 2.735, 10.163, 13.557]",[10.163],1.0,False,c1cc2c(cc1c3cc(c4c(c(sc4n3)C(=O)N)N)C(F)(F)F)OCCO2
338,146690931,"[1.765, 4.833]",[4.833],1.0,False,c1ccc(cc1)OCc2nnc(o2)NC(=O)c3ccco3
339,168612724,"[-1.759, -0.902, 4.341, 8.578, 15.322]","[4.341, 8.578]",2.0,False,CN1CCN(CC1)Cc2ccc(cc2)CC3CCN(CC3)C(=O)c4ccc5cc[nH]c5c4
340,166399863,"[2.464, 6.559, 13.643]",[6.559],1.0,False,COc1cc(cc(c1O)Br)/C=C\2/c3cc(ccc3NC2=O)Br
341,166916985,"[-0.775, 4.034, 11.842]",[4.034],1.0,False,CC(C)(C)n1c(cc(n1)c2ccccc2)N
342,138013565,[3.326],[3.326],1.0,False,c1cc2c(cc1F)cc(s2)C(=O)O
343,112297125,"[-1.14, 3.62, 8.794]","[3.62, 8.794]",2.0,False,c1cc2c(cc(=O)oc2cc1O)CC(=O)O
344,166812547,"[4.048, 13.91]",[4.048],1.0,False,c1nc(c2c3c(sc2n1)CCC3)N
345,100184964,"[-2.982, 0.414, 3.454, 10.685, 13.943]","[3.454, 10.685]",2.0,False,c1cc2c(c(sc2nc1)C(=O)N)N
346,166920070,"[3.163, 14.273]",[3.163],1.0,False,Cc1cccc(c1)c2nc(no2)N
347,103533447,"[3.467, 9.127, 10.472]","[3.467, 9.127, 10.472]",3.0,False,CC(=O)Nc1nc2ccccc2n1CCCN(C)C
348,163664777,"[-0.841, 4.35]",[4.35],1.0,False,Cc1ccc(cc1)Nc2ccccc2C(=O)O
349,166376771,"[-2.904, 1.576, 7.834, 10.416, 15.771]","[7.834, 10.416]",2.0,False,Cc1c(nc(nn1)Nc2ccc(cc2)S(=O)(=O)N)O
350,103600011,"[-2.07, 4.05, 13.051]",[4.05],1.0,False,Cc1cccc(c1)Nc2c3ccccc3ncn2
351,129297901,"[0.201, 2.295, 9.246]",[9.246],1.0,False,c1ccc(cc1)C(CC(=O)Nc2nc3ccccc3s2)c4ccccc4
352,141195152,"[0.435, 3.718, 6.011, 13.583]","[3.718, 6.011]",2.0,False,Cc1cnc(s1)Nc2ccccn2
353,139216532,"[0.114, 1.574, 5.689, 12.777]",[5.689],1.0,False,CC(C)(C)c1ccc(cc1)NC(=O)c2c(ncs2)CCc3ccncc3
354,163733396,"[5.112, 11.503]",[5.112],1.0,False,c1ccc(cc1)C(=O)c2ccc3c(c2)nc[nH]3
355,167133077,"[1.04, 4.082, 12.042]",[4.082],1.0,False,c1ccc2c(c1)nc(n2CC3CC3)c4c(non4)N
356,137779524,"[0.013, 2.55, 3.094, 11.294]",[3.094],1.0,False,CC(C)(C)NC(=O)Nc1nc(cs1)c2ccc(cc2OC)OC
